index,smiles,canonical_smiles,fold
12026,COCC#CC#N,COCC#CC#N,1
12027,CC12C3C4OC1C2(C)C34,CC12C3C4OC1C2(C)C43,3
12028,CCC(=O)N(C)C=NC,CCC(=O)N(C)C=NC,2
12029,CC1CCC(=CC1)C#N,CC1CC=C(C#N)CC1,2
12030,Cc1ccnc(c1N)O,Cc1ccnc(O)c1N,2
12031,CCOCC1CC=CC1,CCOCC1CC=CC1,4
12032,CC1OCC=CC1C#C,C#CC1C=CCOC1C,0
12033,Cc1cc([nH]n1)C2CC2,Cc1cc(C2CC2)[nH]n1,4
12034,CC#CC1CC1C#N,CC#CC1CC1C#N,2
12035,CC1N2C3CC2C3C1=O,CC1C(=O)C2C3CC2N13,2
12036,CC1=CC2C3C1CC23O,CC1=CC2C3C1CC23O,3
12037,CC(C)(OC=N)C#N,CC(C)(C#N)OC=N,1
12038,C1C=CC2=CC3OC3C12,C1=CC2=CC3OC3C2C1,1
12039,N#CC1COCO1,N#CC1COCO1,4
12040,OC1(CCOC1)C1CC1,OC1(C2CC2)CCOC1,3
12041,CC(CO)C#CC#N,CC(C#CC#N)CO,3
12042,OC1CC2CC1OCC2,OC1CC2CCOC1C2,4
12043,C#CC(=O)C#CC(=O)N,C#CC(=O)C#CC(N)=O,1
12044,CC1OCC2CC2C1O,CC1OCC2CC2C1O,0
12045,C1C(CO1)C(=O)N,NC(=O)C1COC1,1
12046,N#CC#CC1CC2CN12,N#CC#CC1CC2CN12,4
12047,C1C2OC3CC12CCC3,C1CC2CC3(C1)CC3O2,1
12048,C1C2C3CC4OC1C4N23,C1C2OC3CC4C1N4C23,0
12049,COCC(C=O)C(C)=O,COCC(C=O)C(C)=O,0
12050,CC1=NC(=N)N=C(C)N1,Cc1nc(=N)nc(C)[nH]1,3
12051,CCC1(OC1C#N)C#N,CCC1(C#N)OC1C#N,4
12052,COCCCCC=O,COCCCCC=O,1
12053,C#CC1=CCNC1C#N,C#CC1=CCNC1C#N,0
12054,COC(C(C)O)C(C)=O,COC(C(C)=O)C(C)O,0
12055,NC1=NC2C3NC2C13O,NC1=NC2C3NC2C13O,1
12056,OCCC1COC(=O)O1,O=C1OCC(CCO)O1,0
12057,Cc1cnc2n1nc[nH]2,Cc1cnc2[nH]cnn12,1
12058,Cc1c(c(cn1C)N)N,Cc1c(N)c(N)cn1C,3
12059,COCC12CC(=O)C1O2,COCC12CC(=O)C1O2,4
12060,CCc1cc(oc1)C,CCc1coc(C)c1,4
12061,CC1CC(C)C(C)C1C,CC1CC(C)C(C)C1C,2
12062,COCC12C3CC1CN23,COCC12C3CC1N2C3,4
12063,N#CC1CC(N1)C1CO1,N#CC1CC(C2CO2)N1,3
12064,CC1C(C)C1C(C)=O,CC(=O)C1C(C)C1C,3
12065,C1C2CC3=C(C=NO3)N12,c1noc2c1N1CC1C2,2
12066,C#CC(C#C)(C(=O)N)O,C#CC(O)(C#C)C(N)=O,2
12067,ON=C1C2CC1(O2)C=O,O=CC12CC(O1)C2=NO,2
12068,CC12CCC(=O)C1CO2,CC12CCC(=O)C1CO2,3
12069,c1c2c(co1)N=COC2,C1=Nc2cocc2CO1,4
12070,COC1C(C)C(=O)C1O,COC1C(C)C(=O)C1O,3
12071,CN1CC12COC2,CN1CC12COC2,4
12072,COC1(C)C2CC1C2,COC1(C)C2CC1C2,1
12073,C1CC(=O)CC(=O)C=C1,O=C1C=CCCC(=O)C1,3
12074,CC(O)CN1C=CN=C1,CC(O)Cn1ccnc1,0
12075,CCC1(CC1)C1CC1O,CCC1(C2CC2O)CC1,2
12076,CCCCN(CC)C=O,CCCCN(C=O)CC,1
12077,Cc1c(c(oc1N)N)C,Cc1c(N)oc(N)c1C,3
12078,CCCC(C)C(C)C=O,CCCC(C)C(C)C=O,4
12079,CCC(O)(C=O)C1CN1,CCC(O)(C=O)C1CN1,2
12080,CC12NC1C1C(O)C21O,CC12NC1C1C(O)C12O,1
12081,CC1(C#C)C2CCOC12,C#CC1(C)C2CCOC21,3
12082,CCC1(NC1CO)C#C,C#CC1(CC)NC1CO,1
12083,CCC#CC(O)C(C)C,CCC#CC(O)C(C)C,1
12084,O=CC12C3CC1CN2C3,O=CC12C3CC1CN2C3,4
12085,CC12C3CC1OCOC23,CC12C3CC1C2OCO3,3
12086,O=CC12CC(CC1)C2=O,O=CC12CCC(C1)C2=O,2
12087,CN1CC=CC1C#N,CN1CC=CC1C#N,4
12088,C1COC(=N1)NCC=O,O=CCNC1=NCCO1,1
12089,OC1CCC(=O)NC1=N,N=C1NC(=O)CCC1O,3
12090,CC#CCC(C=O)C#N,CC#CCC(C#N)C=O,3
12091,CCC1C2NC1C2C#N,CCC1C2NC1C2C#N,4
12092,C1C2OC3CC=CC3C12,C1=CC2C(C1)OC1CC12,3
12093,CC1C(O)C1C#CC#C,C#CC#CC1C(C)C1O,2
12094,OC1C2C3C4C(N23)C14O,OC1C2C3C4C(N23)C14O,1
12095,CCC1C2CC1(O)C2=O,CCC1C2CC1(O)C2=O,1
12096,CCC(CC)(C=O)O,CCC(O)(C=O)CC,1
12097,CC12C3CC1(O)CN23,CC12C3CC1(O)CN32,4
12098,CC12C3NC3C3C1CN23,CC12C3CN1C3C1NC12,3
12099,NC(=O)CC12CC1CO2,NC(=O)CC12CC1CO2,1
12100,CCc1cc[nH]c1C=O,CCc1cc[nH]c1C=O,1
12101,CC12COCC1CO2,CC12COCC1CO2,3
12102,CC1(C)CC(=N)OC1=O,CC1(C)CC(=N)OC1=O,3
12103,CC1(CO)NC1C(N)=O,CC1(CO)NC1C(N)=O,0
12104,CCOC(C#N)C1CC1,CCOC(C#N)C1CC1,4
12105,CC1CN1CC1COC1,CC1CN1CC1COC1,2
12106,c1cnoc1C(=O)C=O,O=CC(=O)c1ccno1,1
12107,CCCCC(C)(C)C=O,CCCCC(C)(C)C=O,0
12108,CC1CCCC1(C)CO,CC1CCCC1(C)CO,3
12109,CC12OCC3C1OC23,CC12OCC3C1OC32,4
12110,OC1CC2C1CCC2O,OC1CC2C(O)CCC12,4
12111,O=C1NC2=C(N1)N=NO2,O=c1[nH]c2nnoc2[nH]1,1
12112,CCOc1cn[nH]n1,CCOc1cn[nH]n1,2
12113,CCC1C2CCOCC12,CCC1C2CCOCC12,2
12114,CN1CC1C1=NC=CN1,CN1CC1c1ncc[nH]1,2
12115,CC(C)C(O)CN1CC1,CC(C)C(O)CN1CC1,4
12116,Cc1ccc(cc1)CO,Cc1ccc(CO)cc1,3
12117,CC1(CN1)C1C2CN1C2,CC1(C2C3CN2C3)CN1,0
12118,CC1CCOC2(CC2)C1,CC1CCOC2(CC2)C1,3
12119,C1CC2C3OC3COC12,C1CC2C1OCC1OC12,1
12120,N=C1NC2=C(NN=C2)O1,N=c1[nH]c2cn[nH]c2o1,4
12121,OC1C2C1C1CCC2O1,OC1C2C3CCC(O3)C12,0
12122,CC1CCN1C(C)=O,CC(=O)N1CCC1C,1
12123,CC(O)C1=CCOC1=N,CC(O)C1=CCOC1=N,4
12124,N#CC1CC2COC1O2,N#CC1CC2COC1O2,1
12125,C(=O)c1nc(no1)O,O=Cc1nc(O)no1,0
12126,N=C1N(CC11CC1)C=O,N=C1N(C=O)CC12CC2,0
12127,CC1(C)OCOCC1O,CC1(C)OCOCC1O,4
12128,C#CC1CN(C1)CC#N,C#CC1CN(CC#N)C1,0
12129,O=CC12CC1CC2=O,O=CC12CC1CC2=O,2
12130,c1nc(nn1CC=O)O,O=CCn1cnc(O)n1,2
12131,OC1C2OC1C2N1CC1,OC1C2OC1C2N1CC1,2
12132,OCC1CCC(O1)C#N,N#CC1CCC(CO)O1,0
12133,CC1(O)CCC(=O)C1,CC1(O)CCC(=O)C1,1
12134,CCOC1CCC(O)C1,CCOC1CCC(O)C1,4
12135,CC12CN1C1CC2C1=O,CC12CN1C1CC2C1=O,4
12136,NC1=CC(N)=CC(=N)O1,N=c1cc(N)cc(N)o1,3
12137,C1C2CCC=CCC12,C1=CCC2CC2CC1,1
12138,CC1CCC2(C)CC12C,CC1CCC2(C)CC12C,2
12139,OC1CN=C2OC3C1C23,OC1CN=C2OC3C2C13,1
12140,O=C1C2CN3C2C13C#C,C#CC12C(=O)C3CN1C32,0
12141,O=C1C=CC2CN2C=C1,O=C1C=CC2CN2C=C1,2
12142,C#CC1C2CN2C1C#N,C#CC1C(C#N)N2CC12,2
12143,OC1C2CCC22OCC12,OC1C2CCC23OCC13,1
12144,CCC(C=O)C#CC#C,C#CC#CC(C=O)CC,1
12145,Cn1cc(c(c1)N)C#N,Cn1cc(N)c(C#N)c1,2
12146,OC1=CC(F)=CC(=N)N1,N=c1cc(F)cc(O)[nH]1,0
12147,CC1COC1=NCC#N,CC1COC1=NCC#N,2
12148,CC(=O)C1C=CC2CN12,CC(=O)C1C=CC2CN21,3
12149,[O-]C(=O)CNC1C[NH2+]C1,O=C([O-])CNC1C[NH2+]C1,3
12150,O=C1CC2C1CC21CO1,O=C1CC2C1CC21CO1,4
12151,O=C1NC2CC12C1CN1,O=C1NC2CC12C1CN1,4
12152,CCC1=CC(OC)OC1,CCC1=CC(OC)OC1,1
12153,CC1OC11C2CC1O2,CC1OC12C1CC2O1,0
12154,OC1C2OCCC=CC12,OC1C2C=CCCOC12,2
12155,CNC1CN2C=CN=C12,CNC1Cn2ccnc21,1
12156,CC1CC(C1)C(=O)C#C,C#CC(=O)C1CC(C)C1,2
12157,C1CC1(C=O)C(=O)N,NC(=O)C1(C=O)CC1,1
12158,CC1C2CC1(C)CC2=O,CC1C2CC1(C)CC2=O,2
12159,C1C2N=C3OC4C2N1C34,C1C2N=C3OC4C3N1C24,3
12160,COC1C2CC1(C2)C=O,COC1C2CC1(C=O)C2,1
12161,CN=CNc1cocn1,CN=CNc1cocn1,4
12162,CC(O)C12CCC1C2O,CC(O)C12CCC1C2O,3
12163,CN(C)C(=O)NC(=O)N,CN(C)C(=O)NC(N)=O,0
12164,C1CC1N2CCNC2=O,O=C1NCCN1C1CC1,4
12165,CC1(C)C2OC(=O)C12,CC1(C)C2OC(=O)C21,1
12166,O=COC(C=O)C1CC1,O=COC(C=O)C1CC1,2
12167,CCC1C2C3CN3C12,CCC1C2C3CN3C12,3
12168,O=C1CN2CC12C1CN1,O=C1CN2CC12C1CN1,0
12169,CCC(=O)CC1CCO1,CCC(=O)CC1CCO1,0
12170,CCN=C1COCO1,CCN=C1COCO1,0
12171,OC1CCC11CNC1=O,O=C1NCC12CCC2O,0
12172,COC1(C)CC(C)C1C,COC1(C)CC(C)C1C,4
12173,CC1CC2CC3OC3C12,CC1CC2CC3OC3C12,3
12174,CC1OC2C(O)C12,CC1OC2C(O)C12,2
12175,O=CC1C2C3OC2C13,O=CC1C2C3OC2C13,4
12176,OCC(CC=O)N1CC1,O=CCC(CO)N1CC1,1
12177,Cc1c(n[nH]n1)NC=O,Cc1n[nH]nc1NC=O,2
12178,OC12C3CC1C=CC2C3,OC12C3C=CC1CC2C3,1
12179,CC12CC1CC(=O)CC2,CC12CCC(=O)CC1C2,2
12180,CC1(CCC1=O)N1CC1,CC1(N2CC2)CCC1=O,0
12181,CN1C2C3C1C2(C)N3C,CN1C2C3C1C2(C)N3C,1
12182,COC1C(C)C1OC=O,COC1C(C)C1OC=O,0
12183,CC(=O)CC1OC1(C)C,CC(=O)CC1OC1(C)C,2
12184,CCC1C(C)C=CC1=O,CCC1C(=O)C=CC1C,1
12185,C1C2C3C4C5C(C5N24)N13,C1C2C3C4C5C(C5N24)N13,4
12186,CC(C)CC(=O)C(=N)N,CC(C)CC(=O)C(=N)N,1
12187,c1cc2cccn2nc1,c1cnn2cccc2c1,3
12188,CC12COC3CN1C23,CC12COC3CN1C32,2
12189,CC12C3C(CN13)C2(C)C,CC1(C)C2CN3C2C31C,4
12190,CNC(C=O)C(F)(F)F,CNC(C=O)C(F)(F)F,1
12191,CC1N2C(=O)C(O)C12C,CC1N2C(=O)C(O)C12C,3
12192,c1cnc(c(c1O)N)N,Nc1nccc(O)c1N,1
12193,C1C(=CC(=O)CO1)N,NC1=CC(=O)COC1,3
12194,CC12CCC1C1CC21,CC12CCC1C1CC12,2
12195,OC1(CC1C=O)C#C,C#CC1(O)CC1C=O,0
12196,N#CC1CCCC11CO1,N#CC1CCCC12CO2,2
12197,CC12OC1C1(C)COC21,CC12COC1C1(C)OC21,1
12198,CC1(CC1)C#CC#C,C#CC#CC1(C)CC1,3
12199,Cc1cc(c([nH]1)C)N,Cc1cc(N)c(C)[nH]1,2
12200,NC1CC(O)C1(N)C#N,N#CC1(N)C(N)CC1O,4
12201,N=C1COCCO1,N=C1COCCO1,1
12202,COC12CC(C1)C2O,COC12CC(C1)C2O,1
12203,CN=C1C=NNC=N1,CN=c1cn[nH]cn1,3
12204,CC1C2CC1C2,CC1C2CC1C2,4
12205,O=C1C2CN2CC11CC1,O=C1C2CN2CC12CC2,4
12206,N=C1CC(=O)CO1,N=C1CC(=O)CO1,4
12207,NC1(C#N)C2OC2C1O,N#CC1(N)C(O)C2OC21,1
12208,CC1(CO)C2C3CC1N23,CC1(CO)C2CC3C1N32,3
12209,CC1OCC2C(O)C12,CC1OCC2C(O)C12,0
12210,N#CC12CNC1CO2,N#CC12CNC1CO2,4
12211,CC12CN3C1C(O2)C3=N,CC12CN3C(=N)C(O1)C32,0
12212,O=CC12CC1CNC2=O,O=CC12CC1CNC2=O,0
12213,CC(C)(C)CC(C)(C)C,CC(C)(C)CC(C)(C)C,0
12214,OC1C2COC(=O)C1N2,O=C1OCC2NC1C2O,2
12215,CC12NC1CC2CC#N,CC12NC1CC2CC#N,4
12216,Cc1ccn(c1C#N)C,Cc1ccn(C)c1C#N,3
12217,CCC1NC1C(N)=O,CCC1NC1C(N)=O,1
12218,CC(C)OC(=O)CC=O,CC(C)OC(=O)CC=O,1
12219,C(C(=O)NC(=O)CN)N,NCC(=O)NC(=O)CN,1
12220,O=CCNC(C#C)C#N,C#CC(C#N)NCC=O,1
12221,c1c(nn[nH]1)C#CC=O,O=CC#Cc1c[nH]nn1,4
12222,CCC1C(C2CN2)N1C,CCC1C(C2CN2)N1C,2
12223,C#Cc1c(c(n[nH]1)O)N,C#Cc1[nH]nc(O)c1N,1
12224,CCC(C)OC(C)CC,CCC(C)OC(C)CC,1
12225,C#Cc1cc(oc1N)N,C#Cc1cc(N)oc1N,3
12226,CC1OC1C1COC1=O,CC1OC1C1COC1=O,1
12227,CCC1(C)C2COC12,CCC1(C)C2COC21,3
12228,CC(OC(=O)C#N)C#N,CC(C#N)OC(=O)C#N,1
12229,OC1CC2CC1COC2,OC1CC2COCC1C2,1
12230,N=C1CC23CC(N2)C3O1,N=C1CC23CC(N2)C3O1,4
12231,CC1CCC2C3CC12O3,CC1CCC2C3CC12O3,2
12232,CC1C2N3CC1C23CO,CC1C2CN3C1C23CO,4
12233,CCC1CN=C(O1)C=O,CCC1CN=C(C=O)O1,0
12234,C#CCn1cc(cn1)O,C#CCn1cc(O)cn1,4
12235,COC1OC(C)(C)C=C1,COC1C=CC(C)(C)O1,1
12236,CC1CC1C(CO)C#N,CC1CC1C(C#N)CO,0
12237,CNC(=[NH2+])C([O-])=O,CNC(=[NH2+])C(=O)[O-],0
12238,O=C(C#C)C1OCC=C1,C#CC(=O)C1C=CCO1,1
12239,CC1OCC(C#N)C1O,CC1OCC(C#N)C1O,4
12240,c1c[nH]nc1CNC=O,O=CNCc1cc[nH]n1,0
12241,OC1CC1OCC=O,O=CCOC1CC1O,3
12242,OC1CC=C2COCC12,OC1CC=C2COCC21,0
12243,CN1CCC2NC(=O)C12,CN1CCC2NC(=O)C21,0
12244,CC(C)(CCO)OC,COC(C)(C)CCO,0
12245,[NH3+]CC1=C([O-])OC(O)=C1,[NH3+]Cc1cc(O)oc1[O-],3
12246,N#CC1C2CC1(O2)C#N,N#CC1C2CC1(C#N)O2,2
12247,C1CC2C3CCCC2C13,C1CC2C3CCC2C3C1,2
12248,CCC1(C)C2C3CC1N23,CCC1(C)C2CC3C1N32,3
12249,C1C2CC3C4C(OC13)C24,C1C2CC3C1OC1C2C31,3
12250,C#CCCC1C2CC1O2,C#CCCC1C2CC1O2,0
12251,CCCC1(CO)NC1C,CCCC1(CO)NC1C,0
12252,CC(C)(O)C(C)(O)C#N,CC(C)(O)C(C)(O)C#N,3
12253,OC1C(CC11CC1)C=O,O=CC1CC2(CC2)C1O,1
12254,OCC12CC3CC1(O)C23,OCC12CC3CC1(O)C32,2
12255,CC1C2C3N(C)C1C23C,CC1C2C3N(C)C1C23C,2
12256,C1CC2(C1)CCCO2,C1COC2(C1)CCC2,1
12257,CC1CC2OCC12O,CC1CC2OCC12O,2
12258,CC1(C)CC2CN2C1=O,CC1(C)CC2CN2C1=O,4
12259,CC(C)(OC=N)C1CO1,CC(C)(OC=N)C1CO1,4
12260,O=CNC1CC1C#N,N#CC1CC1NC=O,1
12261,O=CC1C(C=O)C1C#N,N#CC1C(C=O)C1C=O,1
12262,NC(=O)C1C2C3CN2C13,NC(=O)C1C2C3CN2C31,2
12263,O=C1OC2CC1C1CC21,O=C1OC2CC1C1CC21,3
12264,COc1cc(c[nH]1)CO,COc1cc(CO)c[nH]1,1
12265,OC1COCCC=CC1,OC1CC=CCCOC1,4
12266,NC(=O)C(C=O)C1CC1,NC(=O)C(C=O)C1CC1,4
12267,CC12CN3C(CC13)C2,CC12CC3CC1N3C2,1
12268,Cc1c2c([nH]nn2)n[nH]1,Cc1[nH]nc2[nH]nnc12,0
12269,C#CC#CCOCCO,C#CC#CCOCCO,1
12270,CCC12CC=CC1(C)O2,CCC12CC=CC1(C)O2,2
12271,OC1C2CC1C(=O)O2,O=C1OC2CC1C2O,2
12272,CC12CC1(C#C)C(=O)N2,C#CC12CC1(C)NC2=O,4
12273,CN1CC(O)CNC1=O,CN1CC(O)CNC1=O,0
12274,C#CC1CN1CC#N,C#CC1CN1CC#N,3
12275,OCC1(O)CCC=C1,OCC1(O)C=CCC1,1
12276,CC1=NCC(C)(O1)C=O,CC1=NCC(C)(C=O)O1,0
12277,CC1CCC=CC(=O)C1,CC1CCC=CC(=O)C1,1
12278,OC1=C(NC=N1)C1CN1,Oc1nc[nH]c1C1CN1,3
12279,CC12C3CC1(C)CCC23,CC12CCC3C(C1)C32C,4
12280,CCC12CC3C1C2C3C,CCC12CC3C(C)C1C32,3
12281,CC1COC2(C)CN1C2,CC1COC2(C)CN1C2,4
12282,COC1C2C3OC3C12,COC1C2C3OC3C12,2
12283,COc1cccc(n1)N,COc1cccc(N)n1,4
12284,Cc1c(nccn1)CO,Cc1nccnc1CO,4
12285,NC(=O)C12C3C4C(C13)N24,NC(=O)C12C3C4C(C31)N42,2
12286,OC1C2C3CC4C1N4C23,OC1C2C3CC4C1N4C32,2
12287,OC1CC(=O)C(O)C=C1,O=C1CC(O)C=CC1O,3
12288,C#CC1C2CC3OC1C23,C#CC1C2CC3OC1C32,1
12289,OC1CC(C1)C#CC#C,C#CC#CC1CC(O)C1,2
12290,OC1CC1(C#C)C#C,C#CC1(C#C)CC1O,4
12291,COCCN1CC1,COCCN1CC1,1
12292,c1c(c(=O)c(co1)O)N,Nc1cocc(O)c1=O,2
12293,c1cncc2c1c[nH]c2,c1cc2c[nH]cc2cn1,0
12294,COCc1c(ocn1)N,COCc1ncoc1N,4
12295,C1NC1C1C2CN1C2,C1NC1C1C2CN1C2,4
12296,c1cc2n(c1)CCCC2,c1cc2n(c1)CCCC2,2
12297,O=CNCC1CC1C#N,N#CC1CC1CNC=O,4
12298,O1C2C1C1C3OC1C23,O1C2C1C1C3OC1C23,0
12299,N=C1NC(=CCO1)C#C,C#CC1=CCOC(=N)N1,0
12300,C(CC#CCC#N)C=O,N#CCC#CCCC=O,1
12301,O=C1NCC2CC=CN12,O=C1NCC2CC=CN12,1
12302,CCC1(CC1)C(C)C=O,CCC1(C(C)C=O)CC1,3
12303,CNC1=NOC(=N)N=C1,CNc1cnc(=N)on1,1
12304,CC(C)C1NC1(C)C#C,C#CC1(C)NC1C(C)C,2
12305,C(C=O)C(=O)CO,O=CCC(=O)CO,2
12306,CC(O)C(O)C(C)=O,CC(=O)C(O)C(C)O,0
12307,OC1CC11OC2CNC12,OC1CC12OC1CNC12,3
12308,ON=C1C=CC(O)C1=O,O=C1C(=NO)C=CC1O,4
12309,OCC1(COC=N)CO1,N=COCC1(CO)CO1,0
12310,OCC12CC3C4C(C14)C23,OCC12CC3C4C(C31)C42,1
12311,N=COCC1=NC=NO1,N=COCc1ncno1,1
12312,OC12CCC(CC1)C=C2,OC12C=CC(CC1)CC2,1
12313,CC1C2C(O)CC(C)N12,CC1CC(O)C2C(C)N12,3
12314,c1coc(cc1=NO)F,ON=c1ccoc(F)c1,4
12315,C(C=O)N(C=O)C(=N)N,N=C(N)N(C=O)CC=O,3
12316,NC1=C(N=CO1)C1CO1,Nc1ocnc1C1CO1,1
12317,[NH3+]CC1COC1C([O-])=O,[NH3+]CC1COC1C(=O)[O-],4
12318,C(c1nc(no1)C#N)N,N#Cc1noc(CN)n1,3
12319,CCC(C)N(CC)C=O,CCC(C)N(C=O)CC,0
12320,CC(NC(C)=O)C1CO1,CC(=O)NC(C)C1CO1,1
12321,c1c([nH]c(n1)C(=O)N)N,NC(=O)c1ncc(N)[nH]1,4
12322,O=CC1CC2C3NC3C12,O=CC1CC2C3NC3C12,2
12323,CC1(O)CC=C(C1)C=O,CC1(O)CC=C(C=O)C1,1
12324,OC(CC=O)C(=O)C#C,C#CC(=O)C(O)CC=O,0
12325,CNC1=NC(=N)N=NN1,CNc1nc(=N)nn[nH]1,0
12326,CC(C1CC1)C(=O)CO,CC(C(=O)CO)C1CC1,4
12327,c1cnc-2nn[nH]cc12,c1cc2c[nH]nnc-2n1,4
12328,CC12CC1C(O)CC2,CC12CCC(O)C1C2,0
12329,CC1C(C)C1(O)C=O,CC1C(C)C1(O)C=O,0
12330,C(N1CC1)C12CCC1O2,C1CC2(CN3CC3)OC12,4
12331,OCC12CN(C1)C21CC1,OCC12CN(C1)C21CC1,3
12332,OC1CC1C1=CC=CN1,OC1CC1c1ccc[nH]1,2
12333,C#CCN(C=N)C(=O)N,C#CCN(C=N)C(N)=O,1
12334,CCNC(=O)C=O,CCNC(=O)C=O,0
12335,c1nc2c(o1)N=COC2,C1=Nc2ocnc2CO1,0
12336,c1conc(c1=NO)N,Nc1noccc1=NO,0
12337,CC(C)NC(=N)C=O,CC(C)NC(=N)C=O,1
12338,OC1(CC#N)CC=CC1,N#CCC1(O)CC=CC1,4
12339,CC1(CC#N)CN1,CC1(CC#N)CN1,3
12340,CC(C)C1CCCC1,CC(C)C1CCCC1,0
12341,OC12CN3C(CC13)C=C2,OC12C=CC3CC1N3C2,2
12342,CCC1(C)OCC1O,CCC1(C)OCC1O,4
12343,C1CC2C3NC3C2=C1,C1=C2C(CC1)C1NC21,3
12344,OC1C2CC(O)C12O,OC1CC2C(O)C12O,0
12345,CC(C)CC(C)C(C)O,CC(C)CC(C)C(C)O,0
12346,CC1C=CC2(C)OC12,CC1C=CC2(C)OC12,0
12347,OC(C=O)C(O)C#C,C#CC(O)C(O)C=O,1
12348,CC(C)C1CC1C=O,CC(C)C1CC1C=O,3
12349,Cc1cc2c([nH]1)OCC2,Cc1cc2c([nH]1)OCC2,0
12350,COC1OCCNC1=O,COC1OCCNC1=O,1
12351,CC12CC1N1N=CC=C21,CC12CC1n1nccc12,1
12352,CC12C(O)C1C(=O)C2O,CC12C(O)C(=O)C1C2O,4
12353,OC12CC3(CC(=O)C13)C2,O=C1CC23CC(O)(C2)C13,1
12354,C1CNC(=O)OC1,O=C1NCCCO1,0
12355,CCC12CCC(O)C1N2,CCC12CCC(O)C1N2,4
12356,OCC1CC(C1)OC=N,N=COC1CC(CO)C1,0
12357,CCOc1nc(co1)C,CCOc1nc(C)co1,0
12358,N=C1OC2CCC1CC2,N=C1OC2CCC1CC2,1
12359,NC1(COC(=N)C1)C#N,N#CC1(N)COC(=N)C1,3
12360,COC(C)(CO)C1CC1,COC(C)(CO)C1CC1,2
12361,CC#Cc1coc(=O)[nH]1,CC#Cc1coc(=O)[nH]1,0
12362,COC1(CC1)CN2CC2,COC1(CN2CC2)CC1,3
12363,NC(=O)C12CC1OC2=N,N=C1OC2CC12C(N)=O,4
12364,C(CC(=O)CO)CO,O=C(CO)CCCO,4
12365,CN1C(CCC1=O)C=O,CN1C(=O)CCC1C=O,4
12366,C1C2OC1C21CCC=C1,C1=CC2(CC1)C1CC2O1,4
12367,CC1CC11NCC1C#N,CC1CC12NCC2C#N,1
12368,CC1(C(N1)(C#C)C#C)C,C#CC1(C#C)NC1(C)C,4
12369,CC(C=O)C(C)(C)C=O,CC(C=O)C(C)(C)C=O,0
12370,CC12CC1C1(C)OC21,CC12CC1C1(C)OC21,0
12371,OC12CCCC1NC2=O,O=C1NC2CCCC12O,2
12372,CCC(CC#N)C#CC,CC#CC(CC)CC#N,0
12373,OC1C2C3CC(C23)C1O,OC1C(O)C2C3CC1C32,3
12374,COCC1COC1=NC,CN=C1OCC1COC,0
12375,c1c(nc(cn1)O)N,Nc1cncc(O)n1,4
12376,OCCC12CCCC1O2,OCCC12CCCC1O2,3
12377,N=C1COC2CC2O1,N=C1COC2CC2O1,2
12378,CC(=O)N(CC#C)C=N,C#CCN(C=N)C(C)=O,2
12379,CC1C(CCO)OC1=N,CC1C(=N)OC1CCO,1
12380,CCC(C)C1(CN1)C=O,CCC(C)C1(C=O)CN1,1
12381,CC1CC2CC3CC3C12,CC1CC2CC3CC3C12,2
12382,CC1=COC=C1C1CN1,Cc1cocc1C1CN1,2
12383,O=CCC1CCCOC1,O=CCC1CCCOC1,2
12384,OC(C=O)C1=CON=N1,O=CC(O)c1conn1,1
12385,C1C2CC3(COC3)CC12,C1C2CC3(COC3)CC12,0
12386,[O-]C(=O)C1CC11CC[NH2+]1,O=C([O-])C1CC12CC[NH2+]2,1
12387,CN(C)C(=O)C(=O)C=O,CN(C)C(=O)C(=O)C=O,3
12388,OC12C3OC1C1(CO1)C23,OC12C3OC1C1(CO1)C32,0
12389,COC12CN3C1C2C3C,COC12CN3C(C)C1C32,2
12390,Cc1ccn(n1)CC=O,Cc1ccn(CC=O)n1,2
12391,CC12OC1C1CC2C1O,CC12OC1C1CC2C1O,4
12392,OCC1=CC(O)C(=O)N1,O=C1NC(CO)=CC1O,4
12393,CCn1c(ccc1O)N,CCn1c(N)ccc1O,2
12394,NC1CC(C#N)C1C#N,N#CC1CC(N)C1C#N,0
12395,CC(C#C)C1C(C)C1C,C#CC(C)C1C(C)C1C,0
12396,CCC12OC1C=CC2=O,CCC12OC1C=CC2=O,1
12397,CC1CC=CNC(=O)O1,CC1CC=CNC(=O)O1,1
12398,CCCC(O)COC,CCCC(O)COC,3
12399,COC1CCCC(=N)O1,COC1CCCC(=N)O1,0
12400,CC(C)(C1=CCOC1)O,CC(C)(O)C1=CCOC1,4
12401,CC12CC1CC1COC21,CC12CC1CC1COC12,4
12402,CCC12CC1(C)OCO2,CCC12CC1(C)OCO2,1
12403,c1c(ocn1)N2CCC2,c1ncc(N2CCC2)o1,0
12404,OC1=NC(=N)C=CN1,N=c1cc[nH]c(O)n1,2
12405,OC12CC1CC2(O)C=O,O=CC1(O)CC2CC21O,0
12406,CN1C2C1C1(CC1)C2=O,CN1C2C(=O)C3(CC3)C21,2
12407,O=C1C2NC2C11CN1,O=C1C2NC2C12CN2,4
12408,CC1(O)C2OC(=N)C12O,CC1(O)C2OC(=N)C21O,0
12409,NC(=O)C12CCC1C2O,NC(=O)C12CCC1C2O,3
12410,N#CC12C3NC1CNC23,N#CC12C3CNC1C2N3,1
12411,C1C2OCC12N1CCC1,C1CN(C23COC2C3)C1,2
